prolific_id,time_taken,total_approvals,ethnicity,highest_education,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status,stem_quiz_1_answers,stem_quiz_1_score,section_1_num_tab_switches,section_1_time_hidden,info_structure,player_performance,overplacement,overestimation,passing_threshold,ball_origin_estimation,preferred_second_survey,section_5_num_tab_switches,section_5_time_hidden,ball_color,schools_private_independent,schools_private_religious,schools_public_school,schools_homeschool,schools_online_school,schools_charter_school,schools_all_girls_school,schools_all_boys_school,schools_stem_oriented_school,track_decision,experience,preferred_second_survey_explanation,stem_quiz_1_1,quiz_2_1,stem_quiz_1_2,quiz_2_2,stem_quiz_1_3,quiz_2_3,stem_quiz_1_4,quiz_2_4,stem_quiz_1_5,quiz_2_5,stem_quiz_1_6,quiz_2_6,stem_quiz_1_7,quiz_2_7,stem_quiz_1_8,quiz_2_8,stem_quiz_1_9,quiz_2_9,stem_quiz_1_10,quiz_2_10,risk_tolerance_1,risk_tolerance_2,risk_tolerance_3,risk_tolerance_4,risk_tolerance_5,risk_tolerance_6,risk_tolerance_7,risk_tolerance_8,risk_tolerance_9,risk_tolerance_10,risk_tolerance_11,continue_or_quit
6682c6f76c5e575920a7afc0,1380.0,178,Black/African American,Undergraduate degree (BA/BSc/other),34,Female,Black,United States,United States,United States,English,Yes,Full-Time,BABBDCBAAA,0.2,0.0,0.0,ground,Fail,50.0,6.0,6.0,Pass Box,Non-STEM Track,2.0,26.298,black,0,0,1,0,0,0,0,0,0,Because i knew there could be another chance to win ,,Non-STEM Track,B,D,A,B,B,A,B,D,D,B,C,D,B,A,A,B,A,C,A,D,R,R,R,R,R,R,R,R,R,R,R,0
66d7b32212721220c5da226f,1011.0,69,Black/African American,Undergraduate degree (BA/BSc/other),39,Female,Black,United States,United States,United States,English,No,Full-Time,DAADCACBCA,0.2,0.0,0.0,ground,Fail,25.0,0.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,the probability that i would pass the stem was too low,Even though i think i didnt do well on the Stem part i enjoyed doing the test because it made me think differently,Non-STEM Track,D,D,A,D,A,A,D,C,C,B,A,D,C,A,B,B,C,C,A,B,R,C,C,C,C,C,C,C,C,C,C,0
66f21c08e32dccbb7b7bb996,1112.0,18,Black/African American,Undergraduate degree (BA/BSc/other),34,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED,CDACDBBACD,0.2,0.0,0.0,negative,Pass,45.0,1.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am not a fan of STEM,Great experience ,Non-STEM Track,C,A,D,B,A,A,C,C,D,B,B,D,B,A,A,C,C,C,D,D,R,R,R,R,R,R,R,R,R,R,C,0
66ae0ded9f6746fe2d597817,1044.0,84,Black/African American,Doctorate degree (PhD/other),52,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time,CBCBBCBCBC,0.4,0.0,0.0,negative,Fail,45.0,6.0,7.0,Pass Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0," For people who are curious about how things work or want to make a tangible impact, STEM can be an exciting field that offers endless possibilities.",25,STEM Track,C,B,B,C,C,B,B,C,B,C,C,B,B,C,C,B,B,C,C,B,R,R,C,R,C,R,R,C,R,C,R,1
66abb1d19603aab212118aea,931.0,54,White,Technical/community college,30,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,BCACADABAA,0.0,0.0,0.0,negative,Fail,50.0,3.0,5.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Taking a chance.,"I enjoyed the survey, it was different than others!",STEM Track,B,C,C,C,A,C,C,C,A,C,D,D,A,D,B,A,A,D,A,C,R,R,R,C,C,C,C,C,C,C,C,1
6315dbda57439d794f865dbd,1427.0,2841,White,Undergraduate degree (BA/BSc/other),53,Male,White,United States,United States,Ireland,English,No,Full-Time,__________,0.0,0.0,0.0,negative,Fail,50.0,5.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,it seemed the most profitable and definite,,STEM Track,,A,,C,,C,,A,,B,,A,,C,,C,,A,,B,R,R,R,R,R,R,R,C,C,C,C,1
5f1b4845cbf55f3192e33b89,850.0,2351,Latino/Hispanic,Undergraduate degree (BA/BSc/other),27,Male,White,United States,United States,United States,Spanish,No,Full-Time,CDABACAABD,0.1,0.0,0.0,ground,Fail,60.0,3.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I struggled with the math portion. ,,Non-STEM Track,C,D,D,B,A,A,B,C,A,B,C,D,A,A,A,C,B,C,D,D,R,R,R,R,R,C,C,C,C,C,C,0
5e9e19d808b9931ef37373c6,897.0,1768,South East Asian,Undergraduate degree (BA/BSc/other),29,Male,Asian,United States,United States,United States,Urdu,Yes,Other,ADABBBDBCA,0.6,0.0,0.0,positive,Pass,50.0,7.0,5.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I am more STEM inclined given my background,It was good,STEM Track,A,B,D,A,A,C,B,A,B,A,B,D,D,C,B,A,C,B,A,C,C,C,C,C,C,C,C,C,C,C,C,1
5fe2ca269568d5e8f57933aa,1322.0,1201,South Asian,Undergraduate degree (BA/BSc/other),22,Male,Asian,United States,United States,United States,English,No,Part-Time,AAD_DBDC__,0.5,0.0,0.0,ground,Pass,59.0,6.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,0,0,0,1,0,0,0,Because science and technology are among my favorite subjects.,,STEM Track,A,B,A,,D,C,,C,D,A,B,D,D,C,C,A,,B,,,R,R,R,R,C,C,C,C,C,C,C,1
66bbd43c705fea676d6d8028,1081.0,40,White,Undergraduate degree (BA/BSc/other),59,Female,White,United States,United States,United States,English,No,Full-Time,DCBBDD____,0.1,0.0,0.0,ground,Pass,2.0,2.0,1.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,because I am not strong in math,i did not expect those math questions and I was panicking.,Non-STEM Track,D,D,C,B,B,A,B,C,D,B,D,D,,A,,B,,C,,D,R,R,R,R,R,C,C,C,C,C,C,0
666c98937b4260f665e21de9,777.0,75,White,High school diploma/A-levels,60,Male,White,United States,United States,United States,English,No,Full-Time,DAACAADABC,0.2,1.0,3.365,ground,Fail,50.0,5.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,1,1,0,0,0,0,0,0,Never was very good at math,Good,Non-STEM Track,D,D,A,B,A,A,C,C,A,B,A,D,D,A,A,B,B,C,C,D,R,R,R,R,R,C,C,C,C,C,C,0
658400102871818387a49d0f,433.0,1743,Latino/Hispanic,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,United States,English,No,Full-Time,CBBBBBDCCA,0.6,0.0,0.0,ground,Pass,20.0,2.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I find it easier.,It made me think.,Non-STEM Track,C,D,B,B,B,A,B,C,B,B,B,B,D,A,C,B,C,C,A,C,R,C,C,C,C,C,C,C,C,C,C,0
56e6a66af6ed900006a5867c,669.0,7561,White,High school diploma/A-levels,44,Male,White,United States,United States,United States,English,No,Part-Time,CBBDBCBDAB,0.2,0.0,0.0,negative,Pass,5.0,2.0,1.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,1,I took engineering classes in vocational school.,I am terrible at math and avoid algebra. I doubt I got much if any answers right.,STEM Track,C,A,B,B,B,A,D,B,B,C,C,C,B,C,D,B,A,D,B,B,R,R,R,C,C,C,C,C,C,C,C,1
630814cd5bc4b17afd65d786,821.0,989,White,Undergraduate degree (BA/BSc/other),43,Male,White,United States,United States,United States,English,No,Full-Time,DDAADBA___,0.1,0.0,0.0,ground,Fail,5.0,1.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Because the math questions all kicked my ass.  I haven't felt that dumb in a long time.,"I felt dumb, then I got to feel smart, so that was nice.",Non-STEM Track,D,D,D,B,A,A,A,C,D,B,B,D,A,A,,B,,C,,D,R,R,R,R,R,R,C,C,C,C,C,0
66b78b91e30ea5e1939d7635,852.0,155,White,High school diploma/A-levels,64,Female,White,United States,United States,United States,English,No,Full-Time,BCBCCBDCAB,0.4,0.0,0.0,positive,Pass,0.0,0.0,4.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,the money,,STEM Track,B,A,C,C,B,B,C,C,C,A,B,B,D,D,C,C,A,C,B,B,R,R,R,R,C,C,C,C,C,C,C,1
665cd37d244c81a07e68f20f,891.0,161,White,High school diploma/A-levels,19,Male,White,United States,United States,United States,English,Yes,Other,AABBDBDACB,0.7,0.0,0.0,ground,Pass,65.0,6.0,6.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,My college major is Stem.,I had a positive experience,STEM Track,A,B,A,A,B,C,B,B,D,A,B,D,D,C,A,A,C,B,B,C,R,R,R,R,R,C,C,C,C,C,C,1
66e637b2ab80048018709cfe,404.0,24,Black/African American,Graduate degree (MA/MSc/MPhil/other),40,Female,Black,United States,United States,United States,English,No,Due to start a new job within the next month,DCBCCBCDAB,0.2,0.0,0.0,ground,Fail,65.0,5.0,7.0,Fail Box,STEM Track,0.0,0.0,black,0,1,1,0,1,0,0,0,0,I wanted to test my knowledge ,There wasn’t much time to calculate the problems,STEM Track,D,C,C,C,B,B,C,A,C,D,B,D,C,C,D,C,A,C,B,D,R,R,R,R,R,C,C,C,C,C,C,1
5ac43d51a3ba7a0001b498d0,959.0,5256,White,High school diploma/A-levels,40,Male,White,United States,United States,United States,English,No,Full-Time,BDACDBBBAA,0.1,0.0,0.0,negative,Fail,40.0,3.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"iThe STEM questions were too advanced for me. It's been years since I used algebra and couldn't remeber a lot of what I learned when answering those questions, therefore I knew I had a better chance of answering the non stem questions to earn a little something at least","Struggled during the stem/ mathematically based questions, otherwise pretty easy and straightforward",Non-STEM Track,B,D,D,B,A,A,C,C,D,B,B,D,B,A,B,B,A,C,A,D,R,R,R,C,C,C,C,C,C,C,C,0
63d881ab484805569b553bd8,488.0,2589,Mixed,High school diploma/A-levels,35,Male,Mixed,United States,United States,United States,English,No,Full-Time,BCDABABCDB,0.3,0.0,0.0,ground,Fail,26.0,3.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Math is not my strong suite. ,fun. ,Non-STEM Track,B,D,C,B,D,A,A,C,B,B,A,D,B,A,C,B,D,C,B,D,R,R,R,R,R,R,R,C,C,C,C,0
66708de4e9ac26476fb628d2,847.0,61,White,Undergraduate degree (BA/BSc/other),35,Male,White,United States,United States,United States,English,No,Full-Time,A_____DCAB,0.4,0.0,0.0,ground,Fail,50.0,4.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,"I was an English major. Also, I timed out while doing the math.",8 minutes is not enough for us earnest writer-types trying to recall high school math.,Non-STEM Track,A,D,,B,,A,,C,,B,,D,D,A,C,B,A,C,B,D,R,R,R,R,R,R,C,C,C,C,C,0
66a5a4766966a5ed53b144ab,705.0,187,Mixed,High school diploma/A-levels,35,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),DBACBCCABD,0.1,0.0,0.0,positive,Fail,50.0,5.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,i chose the non-steam track thinking my previous results were lower than 50% correct,,Non-STEM Track,D,D,B,B,A,A,C,D,B,B,C,D,C,A,A,B,B,C,D,D,R,R,R,R,C,C,C,C,C,C,C,0
66f33be2bc0c71ae9547b7bb,699.0,7,Latino/Hispanic,High school diploma/A-levels,27,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,DDACDBBBDB,0.2,0.0,0.0,positive,Fail,20.0,7.0,7.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,There’s a chance I could’ve got a harder math one and failed.,It was reminiscent of school. I don’t understand what you’re trying to accomplish so no feedback.,Non-STEM Track,D,D,D,B,A,A,C,C,D,B,B,D,B,A,B,B,D,C,B,C,R,C,C,C,C,C,C,C,C,C,C,0
641374feea489f74a9c8db95,1104.0,1897,White,Undergraduate degree (BA/BSc/other),28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),AAABBCACBC,0.5,0.0,0.0,ground,Pass,50.0,5.0,5.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,For a chance at more money,No,STEM Track,A,B,A,A,A,C,B,A,B,A,C,D,A,C,C,A,B,B,C,C,R,R,R,R,R,C,C,C,C,C,C,1
6646081c27e58027db72b129,819.0,423,Mixed,High school diploma/A-levels,22,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking),DDABDABCBC,0.2,0.0,0.0,negative,Pass,0.0,0.0,0.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,"I'm pretty sure I did poorly on the first STEM quiz, so I figured I wasn't going to do any better on the second quiz.",No comments.,STEM Track,D,B,D,C,A,A,B,D,D,B,A,B,B,B,C,A,B,C,C,B,R,R,R,R,R,R,C,C,C,C,C,1
633f6d8b53e5f194a6f73724,884.0,1606,White,Graduate degree (MA/MSc/MPhil/other),44,Male,White,United States,United States,United States,English,No,Full-Time,DADABBDCB_,0.5,0.0,0.0,positive,Pass,60.0,5.0,4.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,I am tired and the math requires a lot of thinking,this was an interesting study. thank you,Non-STEM Track,D,D,A,B,D,A,A,C,B,B,B,D,D,A,C,B,B,C,,D,R,R,R,R,R,C,C,C,C,C,C,0
66908468a367218ba2c439be,377.0,65,East Asian,High school diploma/A-levels,20,Male,Asian,United States,United States,United States,English,Yes,Part-Time,ACDBCADBAC,0.3,0.0,0.0,negative,Fail,30.0,2.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Becuase I gave up after the math portion,It was pretty fun,Non-STEM Track,A,D,C,B,D,A,B,C,C,B,A,D,D,A,B,B,A,C,C,D,R,C,C,C,C,C,C,C,C,C,C,0
66b8308b9c4b8eb534b5a45b,1316.0,230,White,Technical/community college,38,Male,White,United States,United States,United States,English,No,Full-Time,DA__BBDCCB,0.7,1.0,8.812,ground,Pass,50.0,6.0,6.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,"I was always better at stem subjects when I was in school, and there was no information about the non stem category. It could have been all questions I know nothing about, like basket weaving or something",Just reminds me how little I remember from my time in school.,STEM Track,D,B,A,B,,D,,C,B,A,B,D,D,C,C,A,C,B,B,C,R,R,R,R,R,C,C,C,C,C,C,1
63b7852af635d2133764fcc8,659.0,3399,Black/African American,Undergraduate degree (BA/BSc/other),44,Female,Black,United States,United States,United States,English,No,Full-Time,CBCBDBBDCB,0.5,0.0,0.0,positive,Pass,35.0,4.0,5.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,0,0,0,0,0,Math is harder for me to recall and formulas are not the easiest when you have not done them in awhile,Fun,Non-STEM Track,C,D,B,B,C,A,B,C,D,B,B,D,B,A,D,B,C,C,B,D,R,R,C,C,C,C,C,C,C,C,C,0
610ccf09b1b0759b2668ded1,445.0,5329,White,Undergraduate degree (BA/BSc/other),44,Male,White,United States,United States,United States,English,No,Full-Time,AABAAAAAAA,0.2,0.0,0.0,positive,Pass,20.0,1.0,2.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I like stem subjects,No feedback,STEM Track,A,B,A,A,B,C,A,B,A,A,A,B,A,C,A,B,A,A,A,A,R,R,R,R,R,R,C,C,C,C,C,1
66d8880a6b84a55da0e21a45,1112.0,65,South East Asian,Undergraduate degree (BA/BSc/other),33,Male,Asian,United States,United States,United States,Tagalog-Filipino,No,Full-Time,DADBDBDABB,0.5,0.0,0.0,positive,Pass,65.0,5.0,4.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,1,"I wanted to become a professional within the STEM field, such as an engineer.",The process tested math skills that were familiar to me though are not used in my day to day work.,STEM Track,D,B,A,C,D,C,B,C,D,A,B,D,D,C,A,C,B,C,B,C,R,R,R,R,R,R,R,R,R,R,C,1
669fdb306d5acea50129ac90,1192.0,27,Black/African American,Graduate degree (MA/MSc/MPhil/other),38,Male,Black,United States,United States,United States,English,No,Part-Time,ACCADDDCBA,0.4,0.0,0.0,negative,Fail,60.0,8.0,8.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,i used my intuitions ,no,Non-STEM Track,A,D,C,B,C,A,A,B,D,B,D,D,D,A,C,B,B,C,A,B,R,C,C,C,R,R,C,C,R,R,R,0
5e6424248e335b000af4d6a3,713.0,575,White,Undergraduate degree (BA/BSc/other),27,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,DDBBDADBBB,0.3,0.0,0.0,negative,Fail,62.0,6.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,1,0,1,0,0,0,0,0,0,I wanted to see what the other quiz was like and to see how well I would do.,"I thought the process was good, would have like to see how I did after submitting a page",Non-STEM Track,D,D,D,B,B,A,B,C,D,B,A,D,D,A,B,B,B,C,B,D,R,R,R,C,C,C,C,C,C,C,C,0
668c8ffbae575baf6cad36f7,642.0,295,White,Undergraduate degree (BA/BSc/other),43,Male,White,United States,United States,United States,English,No,Full-Time,DCACACCBBB,0.1,0.0,0.0,positive,Fail,20.0,2.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,im not good at stem,it was a good experience,Non-STEM Track,D,D,C,B,A,A,C,C,A,B,C,D,C,A,B,B,B,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
66bb7f23dfeb90cc288bd460,1189.0,102,White Mexican,High school diploma/A-levels,32,Male,White,United States,United States,United States,English,Yes,Part-Time,DBDBCAACBC,0.2,1.0,12.191,positive,Pass,75.0,4.0,2.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,1,0,0,0,I want the chance to continue going if I answered the certain amount correctly.,"The math problems were difficult. I remember learning some of them in school, but that was about 14 years ago.",STEM Track,D,B,B,D,D,B,B,C,C,B,A,D,A,C,C,C,B,C,C,B,R,R,R,R,R,C,C,C,C,C,C,1
6662149979f662803eff17de,1526.0,560,White,Undergraduate degree (BA/BSc/other),36,Male,White,United States,United States,United States,English,No,Full-Time,DA_CD_____,0.1,0.0,0.0,ground,Fail,50.0,3.0,3.0,Fail Box,STEM Track,0.0,0.0,black,0,0,1,0,0,0,0,0,0,Confident in my ability to earn the higher bonus,Experience was positive,STEM Track,D,B,A,,,A,C,,D,,,D,,C,,A,,,,,R,R,R,R,R,C,C,C,C,C,C,1
668ea84ebd40d8a08ffc47ce,868.0,402,White,High school diploma/A-levels,65,Male,White,United States,United States,Italy,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",CDCCCCAAAD,0.1,0.0,0.0,positive,Fail,50.0,2.0,3.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,0,0,0,0,0,0,0,safe-fair-realistic,Math is hard :),Non-STEM Track,C,D,D,B,C,A,C,B,C,B,C,D,A,A,A,B,A,C,D,D,R,C,C,C,C,C,C,C,C,C,C,0
66933bd9ffa8d76ccb02aa43,679.0,245,White,Undergraduate degree (BA/BSc/other),35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),DAACCBDDBA,0.3,0.0,0.0,positive,Pass,25.0,2.0,2.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,1,0,0,0,0,0,0,0,I’ve never been good with complex stem questions ,I didn’t like the stem but the rest was fun ,Non-STEM Track,D,D,A,B,A,A,C,C,C,B,B,D,D,A,D,B,B,C,A,D,R,R,R,R,R,R,C,R,C,C,C,0
5c9a7872e2a8d00001585513,888.0,1610,White,Undergraduate degree (BA/BSc/other),35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),BABDDBDCAB,0.5,0.0,0.0,positive,Pass,20.0,2.0,3.0,Pass Box,Non-STEM Track,0.0,0.0,black,0,0,1,1,1,0,0,0,0,Easier to get correct answers.,Instructions were a little difficult to understand for the decisions after the STEM quiz.,Non-STEM Track,B,D,A,B,B,A,D,C,D,B,B,D,D,A,C,B,A,C,B,D,R,R,R,R,C,C,C,C,C,C,C,0
65e398ef884e5dd8e5970152,762.0,819,Latino/Hispanic,Technical/community college,34,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DCABBADBAC,0.3,0.0,0.0,negative,Pass,10.0,1.0,1.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I thought I would perform better.,It was fun.,Non-STEM Track,D,D,C,B,A,A,B,C,B,B,A,D,D,A,B,B,A,C,C,D,R,R,R,R,C,C,C,C,C,C,C,0
669b29f514caa691679be385,931.0,199,White,High school diploma/A-levels,22,Male,White,United States,United States,United States,English,Yes,Other,DABBABDCCB,0.7,0.0,0.0,ground,Fail,90.0,9.0,9.0,Fail Box,Non-STEM Track,0.0,0.0,black,0,0,1,0,1,0,0,0,0,I have never been good at math and I think I am better at other things.,I had fun. It felt like I was back in school again. I wish I knew the purpose of this test.,Non-STEM Track,D,D,A,B,B,A,B,C,A,B,B,D,D,A,C,B,C,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
661a91f75f980845e760cf62,1191.0,195,South Asian,Undergraduate degree (BA/BSc/other),23,Male,Asian,Pakistan,United States,United States,Urdu,Yes,Full-Time,CAABBBDCCC,0.7,0.0,0.0,ground,Pass,40.0,5.0,4.0,Pass Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,Better in math than english,"cool survey, liked the questions",STEM Track,C,B,A,D,A,C,B,B,B,A,B,D,D,C,C,A,C,C,C,C,R,R,R,R,C,C,C,C,C,C,C,1
5d0c46b3dff7d70019e6dda7,841.0,990,White,High school diploma/A-levels,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DCBCCC____,0.0,0.0,0.0,negative,Pass,0.0,0.0,0.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I figured it'd be easier,It was easy,Non-STEM Track,D,D,C,B,B,A,C,C,C,B,C,D,,A,,B,,C,,D,R,R,R,R,R,C,C,C,C,C,C,0
5c1a7f152a85450001a876e0,597.0,4892,Black/African American,Undergraduate degree (BA/BSc/other),56,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,DABCAACACB,0.3,2.0,3.637,negative,Pass,2.0,0.0,1.0,Pass Box,Non-STEM Track,1.0,3.991,red,0,0,1,0,0,0,0,0,0,My brain is tired,,Non-STEM Track,D,D,A,B,B,A,C,C,A,B,A,D,C,A,A,B,C,C,B,D,R,R,R,R,R,R,C,C,C,C,C,0
627448a7458cf55c0cdea3bb,409.0,2966,White,High school diploma/A-levels,30,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED,CABBBCCBBB,0.4,0.0,0.0,positive,Fail,20.0,2.0,7.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,1,1,0,1,0,0,0,0,"I'm a former foster kid, I did my best in school but it's been a long time and a hard life since then. I went to over 12 schools overall.","It was okay, if I had the tools to do so I would have done a better job but alas my knowledge is still lacking in some crucial areas. ",Non-STEM Track,C,D,A,B,B,A,B,C,B,B,C,D,C,A,B,B,B,C,B,D,R,C,C,C,C,C,C,C,C,C,C,0
668f5c308e23cd8a217c5dfe,603.0,25,White,High school diploma/A-levels,18,Male,White,United States,United States,United States,English,Yes,Other,BAABBACDBB,0.4,0.0,0.0,negative,Pass,50.0,4.0,2.0,Pass Box,Non-STEM Track,0.0,0.0,red,1,0,1,0,0,0,0,0,0,I chose it because I felt that I could get more right on the Non-STEM track. ,It was good ,Non-STEM Track,B,A,A,B,A,A,B,D,B,B,A,D,C,A,D,D,B,C,B,D,R,R,R,R,R,C,C,C,C,C,C,0
632339023c3bf456b2b2061d,745.0,302,Latino/Hispanic,High school diploma/A-levels,46,Male,Other,United States,United States,United States,English,No,Full-Time,DBDDBBDCAB,0.5,0.0,0.0,positive,Fail,70.0,6.0,6.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,1,0,0,0,I didn't trust my ability to get the answers right.,,Non-STEM Track,D,D,B,B,D,A,D,C,B,B,B,D,D,A,C,B,A,C,B,C,R,R,R,R,R,C,C,C,C,C,C,0
66f1dc27b04f13110f25da48,704.0,25,White,High school diploma/A-levels,24,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,BAADCCADDA,0.1,0.0,0.0,negative,Fail,33.0,4.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,1,0,0,0,0,It's been a while since I had to deal with STEM related questions and I felt like I wouldn't be able to properly answer them in the time given to a successful degree.,It was stressful but fun!,Non-STEM Track,B,D,A,B,A,A,D,C,C,B,C,D,A,A,D,B,D,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
66b2062c8571c93aa39a8abc,1276.0,62,White,High school diploma/A-levels,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),CABCABCDAA,0.2,0.0,0.0,positive,Fail,35.0,2.0,4.0,Fail Box,Non-STEM Track,0.0,0.0,red,0,0,1,0,0,1,0,0,0,I was not confident in my ability to answer the stem related questions because I could not remember how to solve a lot of the questions in the first test. ,my experience was fine i just wish i had more time to try and solve the first batch of stem questions. ,Non-STEM Track,C,D,A,B,B,A,C,C,A,B,B,D,C,A,D,B,A,C,A,D,R,R,R,R,C,C,C,C,C,C,C,0
6145a88c94a2c86532d36b0f,856.0,2880,Latino/Hispanic,High school diploma/A-levels,26,Male,Other,United States,United States,United States,English,Yes,Full-Time,AADBABCBBC,0.4,0.0,0.0,positive,Fail,100.0,5.0,5.0,Pass Box,Non-STEM Track,0.0,0.0,red,0,0,0,0,1,0,0,0,0,Math takes much longer ,,Non-STEM Track,A,D,A,B,D,A,B,C,A,B,B,D,C,A,B,B,B,C,C,D,R,R,R,R,R,R,R,R,R,R,C,0
66b8051213c46524cf76d1a2,881.0,41,White,Undergraduate degree (BA/BSc/other),22,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED,DAABDBDBDB,0.5,0.0,0.0,positive,Fail,50.0,8.0,7.0,Fail Box,STEM Track,0.0,0.0,red,0,0,1,0,0,0,0,0,0,I have always done somewhat well in the STEM field previously.,No feedback,STEM Track,D,B,A,B,A,C,B,C,D,A,B,D,D,C,B,A,D,B,B,C,R,R,R,R,R,R,C,C,C,C,C,1
